300,0.6538249862410567
400,0.6598478807581427
500,0.6683689165077217
600,0.6770042584706536
700,0.6811118677645019
800,0.6816121219648513
900,0.6865694885691148
1000,0.6892770105605199
1100,0.7485112518021688
1200,0.7520908004778972
1300,0.7555667696965874
1400,0.7572296399417832
1500,0.7569669269345521
1600,0.7631981150098707
1700,0.7641985561873124
1800,0.7616484009485356
1900,0.7642576994792002
2000,0.7674321099142102
2100,0.7682327056235035
2200,0.7723495422969552
2300,0.7728131309841725
2400,0.7795857021499053
2500,0.7761751786533797
2600,0.782575807406433
2700,0.7839701709232495
2800,0.7931205720717738
2900,0.7842622733010032
3000,0.7879090848496967
3100,0.8372901758844379
3200,0.8449305508957928
3300,0.8400659799367132
3400,0.8432074579477133
3500,0.8450823561309564
3600,0.8402706930558389
3700,0.8365181191564868
3800,0.8479764431966035
3900,0.8472136329279186
4000,0.8458594773495139
4100,0.8474365183698886
4200,0.8556897868499618
4300,0.8560928028983488
4400,0.853806893658673
4500,0.8561004700764752
4600,0.8542561430683658
4700,0.8550130714336183
4800,0.8571580514784088
4900,0.8547641073080481
5000,0.858173248589588
5100,0.8938937862825199
5200,0.8907430051068115
5300,0.8878943189200895
5400,0.8912555241614142
5500,0.8932596524394677
5600,0.8934539881777713
5700,0.8894748406943529
5800,0.892523708005587
5900,0.894820334981185
6000,0.8914685625416574
6100,0.8957109938303724
6200,0.8955084682533762
6300,0.8944806410544447
6400,0.8983687889949635
6500,0.8999849090771901
6600,0.8977126410664243
6700,0.8985402569755949
6800,0.8980767763107685
6900,0.9004060369263771
7000,0.8939090979004845
7100,0.9203659383926504
7200,0.919049833372084
7300,0.9194740527503307
7400,0.9195501054440366
7500,0.9231945424605975
7600,0.9252538770369204
7700,0.9241286651387023
7800,0.92462112195509
7900,0.923325101569346
8000,0.9240982164280572
8100,0.9248775395487031
8200,0.9219140530516811
8300,0.9250384521978466
8400,0.921970251158254
8500,0.9263445686770587
8600,0.9236253380316316
8700,0.9224471323952933
8800,0.9227877385772123
8900,0.9266157803036589
9000,0.9193534949595934
9100,0.939178448924956
9200,0.9393850289842897
9300,0.9404792035771534
9400,0.939210370244853
9500,0.9383561643835616
9600,0.9380073485431086
9700,0.9362825023599073
9800,0.9375592519176075
9900,0.9383709858911106
10000,0.9384508389115883
