400,0.6714408391093664
500,0.6909185996431428
600,0.6978645929766093
700,0.7040487835077075
800,0.7131279885735577
900,0.7194293901451442
1000,0.7225832656376929
1100,0.768914937629286
1200,0.7717097403005723
1300,0.7774869109947644
1400,0.7812440675821046
1500,0.7827080556084556
1600,0.7814430363624785
1700,0.7871334568453332
1800,0.7881817599179645
1900,0.7888831736642449
2000,0.7861059149841966
2100,0.7901054811363489
2200,0.7871193923261702
2300,0.7901713020256628
2400,0.7923283016402013
2500,0.7909919360125877
2600,0.7961257646517135
2700,0.7965749356563057
2800,0.7973581407667351
2900,0.7914701388427556
3000,0.7983403319336133
3100,0.8416036915669096
3200,0.8399315574045494
3300,0.8460243721807043
3400,0.8481388907653854
3500,0.8503016335660544
3600,0.8545534924845269
3700,0.8538183307172592
3800,0.853865644045744
3900,0.8539132824847111
4000,0.8512721505895332
4100,0.8531100809520514
4200,0.8532597375546761
4300,0.8569637009684387
4400,0.8542613437740334
4500,0.846909422577703
4600,0.8585510103499261
4700,0.857450717162439
4800,0.857441679075374
4900,0.8584288052373159
5000,0.8542455188173963
5100,0.8824983874435606
5200,0.877940012946846
5300,0.8782574171659568
5400,0.8820546258059843
5500,0.8813713371628008
5600,0.8845143399255637
5700,0.8843843843843844
5800,0.8832242887598324
5900,0.8860768833468605
6000,0.8838035992001777
6100,0.886939716048465
6200,0.8861075878534657
6300,0.8841458848198906
6400,0.8870931368864166
6500,0.8801780728891572
6600,0.8861622358554874
6700,0.8876301984338174
6800,0.8890330458673587
6900,0.8909829158047958
7000,0.8923709913096978
7100,0.9174708561723153
7200,0.9171510501433775
7300,0.9161285303042092
7400,0.9186909318128563
7500,0.917744844350349
7600,0.9089585137369125
7700,0.9158697542084882
7800,0.915258271840038
7900,0.9095037042937943
8000,0.90986163320803
8100,0.9160443266682727
8200,0.9188099653309683
8300,0.9174289646239779
8400,0.9174591563033406
8500,0.9139802497347589
8600,0.9182578054576743
8700,0.9184563482267752
8800,0.9181607865818392
8900,0.9160375010370863
9000,0.9216862451053903
9100,0.9306031958504141
9200,0.9327900529278333
9300,0.9246604235214714
9400,0.9313310175379141
9500,0.9314643069854506
9600,0.9290780141843972
9700,0.9316914099373552
9800,0.9291131603895544
9900,0.9324417900112525
10000,0.9324958706424411
